x,y
221.94488525390625,331.2550964355469
233.40000915527344,335.9999771118164
244.85513305664062,331.2550964355469
249.60001373291016,319.7999954223633
244.85513305664062,308.3448486328125
233.40003204345703,303.59996795654297
221.94488525390625,308.3448486328125
350.40000915527344,319.7999954223633
355.14488983154297,331.25511932373047
366.59999084472656,335.9999771118164
378.05513763427734,331.2550964355469
382.8000183105469,319.7999954223633
378.05513763427734,308.3448486328125
366.60003662109375,303.59996795654297
355.1448669433594,308.3448486328125
318.59999084472656,423.59999084472656
306.1457748413086,421.61521911621094
293.5294418334961,421.7498016357422
280.9029235839844,421.7757110595703
268.34557342529297,423.0815734863281
256.0747833251953,426.0216522216797
243.86785125732422,429.24110412597656
231.87973022460938,433.2069854736328
220.42261505126953,438.50230407714844
210.04957580566406,445.66827392578125
201.93614959716797,455.27764892578125
198.3600311279297,467.19483947753906
205.45003509521484,476.1269989013672
217.4812774658203,472.8233184814453
229.39608764648438,468.6317138671875
241.48944854736328,464.98777770996094
253.75096893310547,461.959716796875
266.17801666259766,459.7105407714844
278.74658203125,458.50213623046875
291.37561798095703,458.5150909423828
303.99410247802734,459.07850646972656
316.58990478515625,460.02378845214844
329.15682220458984,461.29783630371094
341.6598129272461,463.04566955566406
353.9030456542969,466.14710998535156
365.9630584716797,469.89971923828125
377.82190704345703,474.2460479736328
389.8417053222656,474.58868408203125
392.9428253173828,463.01161193847656
387.1068878173828,451.8939514160156
377.9852828979492,443.21250915527344
367.1627655029297,436.7310791015625
355.5080337524414,431.8799743652344
343.4168472290039,428.2383270263672
331.0811004638672,425.5323944091797
286.2000045776367,481.1999816894531
297.79998779296875,481.1999816894531
309.3999938964844,481.1999816894531
313.7999954223633,488.39996337890625
302.20001220703125,488.39996337890625
290.6000061035156,488.39996337890625
